seller_nickname,stock_total,precio_promedio,logistic_type_unique,pct_new,pct_refurbished,categorias_unicas,price_capped,stock_capped,price_log,stock_log
0187518ff1,4,420.89,1,1.0,0.0,1,420.89,4.0,6.044744616550266,1.6094379124341003
018cc13428,7999,204.33166666666668,1,1.0,0.0,4,204.33166666666668,7999.0,5.324626557949351,8.987196820661973
018e0f9027,2,299.0,1,1.0,0.0,1,299.0,2.0,5.703782474656201,1.0986122886681098
0190f1c034,833,1195.8757575757577,1,1.0,0.0,4,1195.8757575757577,833.0,7.087469905330279,6.726233402358747
0191698fcb,1,1500.0,1,0.0,0.0,1,1500.0,1.0,7.313886831633462,0.6931471805599453
01932b51ec,306,3758.3333333333335,1,1.0,0.0,1,3758.3333333333335,306.0,8.231996915699018,5.726847747587197
0197e7ef56,1999,444.83000000000004,1,1.0,0.0,2,444.83000000000004,1999.0,6.099937713438588,7.600902459542082
019b35e250,100,708.96,1,1.0,0.0,1,708.96,100.0,6.565208630420146,4.61512051684126
019c254f4d,699,475.49285714285713,1,1.0,0.0,4,475.49285714285713,699.0,6.166452732725569,6.551080335043404
019d5ce189,1,8000.0,1,0.0,0.0,1,8000.0,1.0,8.987321812850125,0.6931471805599453
019e4cd124,724,223.8,2,1.0,0.0,1,223.8,724.0,5.415211118019536,6.586171654854675
019f3aa146,341,240.64892857142857,1,1.0,0.0,5,240.64892857142857,341.0,5.487485964477948,5.834810737062605
019f58eeb0,1,800.0,1,0.0,0.0,1,800.0,1.0,6.68586094706836,0.6931471805599453
019fd371fc,6,560.0,1,1.0,0.0,1,560.0,6.0,6.329720905522696,1.9459101490553132
01a0cba875,1,1650.0,1,1.0,0.0,1,1650.0,1.0,7.409136443920128,0.6931471805599453
01a235c2dc,88,94.43333333333334,2,1.0,0.0,2,94.43333333333334,88.0,4.55842792343596,4.48863636973214
01a7275d1a,1,799.0,1,0.0,0.0,1,799.0,1.0,6.684611727667927,0.6931471805599453
01a742ded3,5116,348.6790909090909,1,1.0,0.0,9,348.6790909090909,5116.0,5.857015850772141,8.540323608805092
01a76e3c00,54,3884.35,1,1.0,0.0,1,3884.35,54.0,8.26496834883397,4.007333185232471
01a99ea8df,68,193.2,1,1.0,0.0,1,193.2,68.0,5.268888555857225,4.23410650459726
01a9f9cd6d,8215,661.3129411764705,2,1.0,0.0,10,661.3129411764705,8215.0,6.4957381650501045,9.013838751608395
01aca86319,16,1169.1,1,1.0,0.0,1,1169.1,16.0,7.0648444942249125,2.833213344056216
01ad5cd3b8,11484,362.885,2,1.0,0.0,6,362.885,11484.0,5.8968378836531254,9.3487971151232
01ad600b79,400,276.195,1,1.0,0.0,2,276.195,400.0,5.624721229635033,5.993961427306569
01afc1c76b,2,500.0,1,1.0,0.0,1,500.0,2.0,6.2166061010848646,1.0986122886681098
01b0a98871,199,270.0,1,1.0,0.0,1,270.0,199.0,5.602118820879701,5.298317366548036
01b2e70fd2,166,757.625,1,1.0,0.0,1,757.625,166.0,6.63150758415602,5.117993812416755
01b4c28433,10,1100.0,1,1.0,0.0,1,1100.0,10.0,7.00397413672268,2.3978952727983707
01b5527369,384,188.98,2,1.0,0.0,5,188.98,384.0,5.246918803462036,5.953243334287785
01b6f3d48c,1,7299.0,1,1.0,0.0,1,7299.0,1.0,8.895629627136483,0.6931471805599453
01b7838433,55,515.75,1,1.0,0.0,1,515.75,55.0,6.247559198561878,4.02535169073515
01b7abe78c,20,673.1428571428571,1,0.7142857142857143,0.0,1,673.1428571428571,20.0,6.513442042671074,3.044522437723423
01b8bd07c1,662,263.01,1,1.0,0.0,1,263.01,662.0,5.575986981216812,6.4967749901858625
01b8d0d3d6,16,210.0,1,1.0,0.0,1,210.0,16.0,5.351858133476067,2.833213344056216
01ba5e24de,8,579.89,1,1.0,0.0,1,579.89,8.0,6.364561410183416,2.1972245773362196
01bc636106,7,545.3,1,1.0,0.0,1,545.3,7.0,6.303168275401672,2.0794415416798357
01bdbfd04b,7,11981.0,1,1.0,0.0,1,11981.0,7.0,9.39116080264387,2.0794415416798357
01be0535df,237,754.0,1,1.0,0.0,1,754.0,237.0,6.626717749249025,5.472270673671475
01be863406,169,830.2222222222222,1,1.0,0.0,3,830.2222222222222,169.0,6.722897174536185,5.135798437050262
01c5abb726,2,500.0,1,1.0,0.0,1,500.0,2.0,6.2166061010848646,1.0986122886681098
01c8c26212,28,282.09,1,1.0,0.0,1,282.09,28.0,5.645764868286627,3.367295829986474
01ca69028c,83,100.0,1,1.0,0.0,1,100.0,83.0,4.61512051684126,4.430816798843313
01cac01fe7,10802,465.9455555555556,2,1.0,0.0,1,465.9455555555556,10802.0,6.146212667479711,9.287579152316985
01cb55f725,84,1590.0,1,1.0,0.0,1,1590.0,84.0,7.372118028337787,4.442651256490317
01cd4c033b,14,1578.7633333333333,1,1.0,0.0,1,1578.7633333333333,14.0,7.365030325771979,2.70805020110221
01cde55dae,7,9783.333333333334,2,0.6666666666666666,0.0,1,9783.333333333334,7.0,9.188537746015339,2.0794415416798357
01ce225cb6,6,5900.0,1,1.0,0.0,1,5900.0,6.0,8.682877107057168,1.9459101490553132
01ce7ad240,84,456.1225,2,1.0,0.0,7,456.1225,84.0,6.1249514074909595,4.442651256490317
01cf794634,709,804.9,1,1.0,0.0,1,804.9,709.0,6.691959665330466,6.565264970035361
01d24cbbd1,100,99.0,1,1.0,0.0,1,99.0,100.0,4.605170185988092,4.61512051684126
01d39e03db,179,600.1020000000001,2,1.0,0.0,4,600.1020000000001,179.0,6.398764637272986,5.19295685089021
01d5285c8c,36,175.0,1,1.0,0.0,1,175.0,36.0,5.170483995038151,3.6109179126442243
01d5e23081,1,2900.0,1,0.0,0.0,1,2900.0,1.0,7.972810784121404,0.6931471805599453
01d788baa6,51,391.14,1,1.0,0.0,1,391.14,51.0,5.971618918887276,3.9512437185814275
01dae3970b,22,545.6666666666666,1,1.0,0.0,1,545.6666666666666,22.0,6.303839232150135,3.1354942159291497
01dbc4a30c,1,6500.0,1,1.0,0.0,1,6500.0,1.0,8.77971129020447,0.6931471805599453
01dbe5cee2,323,404.8085714285714,1,1.0,0.0,1,404.8085714285714,323.0,6.005881549466748,5.780743515792329
01de3a4b77,3,649.0,1,1.0,0.0,1,649.0,3.0,6.476972362889683,1.3862943611198906
01df8f690c,1,2351.0,1,1.0,0.0,1,2351.0,1.0,7.763021309018518,0.6931471805599453
01e06471e5,2,205.65,1,1.0,0.0,1,205.65,2.0,5.331026540957741,1.0986122886681098
01e0b3ae1a,2,175.0,1,1.0,0.0,2,175.0,2.0,5.170483995038151,1.0986122886681098
01e4880b5f,0,580.0,1,1.0,0.0,1,580.0,0.0,6.364750756851911,0.0
01e4c7a74a,20,341.01,1,1.0,0.0,1,341.01,20.0,5.834839976401214,3.044522437723423
01e57609e7,11,598.59,1,1.0,0.0,1,598.59,11.0,6.396246088304177,2.4849066497880004
01e597f230,5,2350.0,1,1.0,0.0,1,2350.0,5.0,7.762596048540069,1.791759469228055
01e85133cf,2,849.0,1,0.0,0.0,1,849.0,2.0,6.745236349484363,1.0986122886681098
01e8b6f6bf,15,130.94,1,1.0,0.0,1,130.94,15.0,4.882347273794725,2.772588722239781
01e970c464,135,318.2916666666667,2,1.0,0.0,3,318.2916666666667,135.0,5.766105000622459,4.912654885736052
01e97da649,99,678.605,1,1.0,0.0,1,678.605,99.0,6.521511747039694,4.605170185988092
01e9b309b6,81,336.33,1,1.0,0.0,1,336.33,81.0,5.8210616797075545,4.406719247264253
01ecbcd8d1,232,620.4647887323944,1,1.0,0.0,3,620.4647887323944,232.0,6.432079254047957,5.4510384535657
01ede5b067,2,550.0,1,0.0,0.0,1,550.0,2.0,6.311734809152915,1.0986122886681098
01eeb63d5c,68,6381.142,1,1.0,0.0,2,6381.142,68.0,8.761259056669005,4.23410650459726
01eed0bfff,386,977.3883333333333,1,1.0,0.0,4,977.3883333333333,386.0,6.885906660071833,5.958424693029782
01f1ab52a9,6571,375.4,2,1.0,0.0,6,375.4,6571.0,5.930652407711224,8.790573479157159
01f6b062cf,81,467.65,1,1.0,0.0,1,467.65,81.0,6.149856221192495,4.406719247264253
01f7145859,22,619.0,1,1.0,0.0,1,619.0,22.0,6.429719478039138,3.1354942159291497
01f7352240,6503,3722.7394999999997,1,1.0,0.0,2,3722.7394999999997,6503.0,8.222483684285349,8.780172651227646
01f7c92f21,20,539.5,1,1.0,0.0,2,539.5,20.0,6.292494637079263,3.044522437723423
01f8bef6eb,69,459.75,2,1.0,0.0,4,459.75,69.0,6.132855596549932,4.248495242049359
01f934ed37,0,9289.0,1,1.0,0.0,1,9289.0,0.0,9.136693831807884,0.0
01fa80f3af,10,401.99,1,1.0,0.0,1,401.99,10.0,5.998911747743032,2.3978952727983707
01faf9d5fc,1,850.0,1,0.0,0.0,1,850.0,1.0,6.7464121285733745,0.6931471805599453
01ff89fac6,45,2279.566,2,1.0,0.0,4,2279.566,45.0,7.732178936754678,3.828641396489095
0203ab1579,5,1152.0,1,0.2,0.0,1,1152.0,5.0,7.050122520269059,1.791759469228055
020447b2dd,2,149.5,1,1.0,0.0,1,149.5,2.0,5.01396308418893,1.0986122886681098
0207c09015,5,985.0,1,1.0,0.0,1,985.0,5.0,6.893656354602635,1.791759469228055
0208fafbe4,1,689.99,1,1.0,0.0,1,689.99,1.0,6.538125351882924,0.6931471805599453
020a6f4e10,95,3400.0,1,1.0,0.0,1,3400.0,95.0,8.131824785007195,4.564348191467836
020b33c9e5,100,274.415,1,1.0,0.0,2,274.415,100.0,5.61827905104226,4.61512051684126
020ee4305e,145,179.16666666666666,1,1.0,0.0,2,179.16666666666666,145.0,5.193882348411154,4.983606621708336
02116f7eb0,359,313.395,1,1.0,0.0,3,313.395,359.0,5.750650157120704,5.886104031450156
02123f3e6b,4,600.0,1,1.0,0.0,1,600.0,4.0,6.398594934535208,1.6094379124341003
0212f5b895,276,279.7633333333333,2,1.0,0.0,14,279.7633333333333,276.0,5.637512084328192,5.6240175061873385
0215433eea,10,17100.0,1,1.0,0.0,1,17100.0,10.0,9.746892220313054,2.3978952727983707
0218afc974,3,298.0,1,1.0,0.0,1,298.0,3.0,5.700443573390687,1.3862943611198906
021a88c003,17,2434.5,1,1.0,0.0,1,2434.5,17.0,7.797907353246598,2.8903717578961645
021bc159ba,1,22000.0,1,0.0,0.0,1,22000.0,1.0,9.99884318585288,0.6931471805599453
021e8c4803,3,399.0,1,0.0,0.0,2,399.0,3.0,5.991464547107982,1.3862943611198906
021ece5f55,1,1997.0,1,0.0,0.0,1,1997.0,1.0,7.599901959208498,0.6931471805599453
021ee23921,1,4874.0,1,1.0,0.0,1,4874.0,1.0,8.491875383431948,0.6931471805599453
021ee39b5b,6,748.48,1,1.0,0.0,1,748.48,6.0,6.619379632730312,1.9459101490553132
021ffc6f09,32,729.53,1,1.0,0.0,1,729.53,32.0,6.593770298109304,3.4965075614664802
02207775bd,0,679.0,1,1.0,0.0,1,679.0,0.0,6.522092798170152,0.0
0221edce16,11,319.0,1,1.0,0.0,1,319.0,11.0,5.768320995793772,2.4849066497880004
02222b8a8e,703,148.28774193548387,1,1.0,0.0,11,148.28774193548387,703.0,5.005875597594313,6.556778356158042
02236d483a,5,153.3,1,1.0,0.0,1,153.3,5.0,5.038898759369115,1.791759469228055
0223e08171,17,501.6666666666667,1,1.0,0.0,1,501.6666666666667,17.0,6.219927259899792,2.8903717578961645
0225a58608,1,23000.0,1,0.0,0.0,1,23000.0,1.0,10.043292972227004,0.6931471805599453
0225d658e6,180,249.0,1,1.0,0.0,1,249.0,180.0,5.521460917862246,5.198497031265826
022765c1c2,7,1528.2857142857142,1,0.0,0.0,1,1528.2857142857142,7.0,7.33255605196847,2.0794415416798357
0228976d80,2800,616.6424999999999,1,1.0,0.0,4,616.6424999999999,2800.0,6.425909811109778,7.937731775260109
022a6e1c5e,627,397.97,1,1.0,0.0,2,397.97,627.0,5.988886226093181,6.4425401664681985
022b41b343,20,1700.0,1,1.0,0.0,1,1700.0,20.0,7.438971592395862,3.044522437723423
022f11227a,5,1109.1,1,1.0,0.0,1,1109.1,5.0,7.012205380338601,1.791759469228055
0230ad8450,130,841.64,1,1.0,0.0,1,841.64,130.0,6.736539820528287,4.875197323201151
02320fa93f,26,3500.0,1,1.0,0.0,1,3500.0,26.0,8.160803920954665,3.295836866004329
0233fa2e39,19,1190.0,1,1.0,0.0,1,1190.0,19.0,7.0825485693553,2.995732273553991
0235936b94,0,599.0,1,1.0,0.0,1,599.0,0.0,6.396929655216146,0.0
023679826b,25,1399.0,1,1.0,0.0,1,1399.0,25.0,7.24422751560335,3.258096538021482
0237192a93,90,411.8966666666667,2,1.0,0.0,4,411.8966666666667,90.0,6.023197359879721,4.51085950651685
0237a83a59,3,14285.625,1,0.5,0.5,1,14285.625,3.0,9.56707906388297,1.3862943611198906
023829d439,6,1399.0,1,1.0,0.0,1,1399.0,6.0,7.24422751560335,1.9459101490553132
023af3fe6f,1,10950.0,1,1.0,0.0,1,10950.0,1.0,9.301186055275759,0.6931471805599453
023b9fe67c,168,1163.25,1,1.0,0.0,2,1163.25,168.0,7.059832381862487,5.1298987149230735
023c5ae948,1,550.0,1,0.0,0.0,1,550.0,1.0,6.311734809152915,0.6931471805599453
023d612567,6,899.8333333333334,1,1.0,0.0,2,899.8333333333334,6.0,6.803320260845254,1.9459101490553132
023fa48c3e,140,919.8,2,1.0,0.0,2,919.8,140.0,6.825242857407673,4.948759890378168
0240810279,164,239.81,1,1.0,0.0,1,239.81,164.0,5.484008240811595,5.10594547390058
02424ccc39,1,120.0,1,1.0,0.0,1,120.0,1.0,4.795790545596741,0.6931471805599453
0242efca08,5,771.3866666666667,2,1.0,0.0,2,771.3866666666667,5.0,6.64948528819235,1.791759469228055
0243f568d1,3,5266.0,1,0.0,0.0,1,5266.0,3.0,8.569216219483389,1.3862943611198906
0244547748,7,916.5,1,1.0,0.0,2,916.5,7.0,6.821652579928726,2.0794415416798357
0244c93d11,124,435.3333333333333,1,1.0,0.0,1,435.3333333333333,124.0,6.07840647724179,4.8283137373023015
02463abc22,1499,295.55,1,1.0,0.0,1,295.55,1499.0,5.692215838284736,7.313220387090301
02468d3cd8,1,8600.0,1,0.0,0.0,1,8600.0,1.0,9.059633754551479,0.6931471805599453
02498fca33,25,1050.0,1,1.0,0.0,1,1050.0,25.0,6.957497370876951,3.258096538021482
024a764a96,99,2528.275,1,1.0,0.0,1,2528.275,99.0,7.835687979390219,4.605170185988092
024aaa5497,1,450.0,1,0.0,0.0,1,450.0,1.0,6.111467339502679,0.6931471805599453
024b183647,0,104.94,1,1.0,0.0,1,104.94,0.0,4.66287289611638,0.0
024c42153c,12,749.0,1,1.0,0.0,1,749.0,12.0,6.620073206530356,2.5649493574615367
024cb8374c,30,295.45,1,1.0,0.0,1,295.45,30.0,5.691878570153377,3.4339872044851463
024fdf4ae3,10,145.91,1,1.0,0.0,1,145.91,10.0,4.989820154382335,2.3978952727983707
02501f8e46,1,3650.0,1,1.0,0.0,1,3650.0,1.0,8.202756381655638,0.6931471805599453
02521629b7,5,566.0,1,1.0,0.0,1,566.0,5.0,6.340359303727752,1.791759469228055
0258e73e7e,1,3200.0,1,0.0,0.0,1,3200.0,1.0,8.071218539969863,0.6931471805599453
0259c6f236,1,999.99,1,1.0,0.0,1,999.99,1.0,6.90874478925533,0.6931471805599453
025cffecdb,7,304.5,1,1.0,0.0,2,304.5,7.0,5.72194977861165,2.0794415416798357
025d1389aa,174,432.6666666666667,2,1.0,0.0,2,432.6666666666667,174.0,6.072276189844396,5.1647859739235145
025dd1acf3,207,850.875,1,1.0,0.0,4,850.875,207.0,6.747439802450797,5.337538079701318
025e138455,2,6900.0,1,1.0,0.0,1,6900.0,2.0,8.839421607620602,1.0986122886681098
025fdef225,2,1025.0,1,0.0,0.0,1,1025.0,2.0,6.933423025730715,1.0986122886681098
02600df2bc,39,123.84333333333335,1,1.0,0.0,2,123.84333333333335,39.0,4.827059617889864,3.6888794541139363
0265a5aff8,71,299.0,1,1.0,0.0,1,299.0,71.0,5.703782474656201,4.276666119016055
026884b95e,1,350.0,1,1.0,0.0,1,350.0,1.0,5.860786223465865,0.6931471805599453
0268ab5a5e,137,1030.0733333333335,1,1.0,0.0,3,1030.0733333333335,137.0,6.938355609841807,4.927253685157205
026924d3c5,12,702.4833333333332,1,1.0,0.0,1,702.4833333333332,12.0,6.556044185205339,2.5649493574615367
026966a174,40,168.99,1,1.0,0.0,1,168.99,40.0,5.135739611790679,3.713572066704308
026978ae7b,1651,1790.6940000000002,2,1.0,0.0,1,1790.6940000000002,1651.0,7.490916820025339,7.409741954080923
026a08144e,6,568.0,1,1.0,0.0,1,568.0,6.0,6.343880434126331,1.9459101490553132
026a98ea30,1,12000.0,1,0.0,0.0,1,12000.0,1.0,9.392745258631441,0.6931471805599453
026c9f04f6,4,620.0,1,1.0,0.0,1,620.0,4.0,6.431331081933479,1.6094379124341003
026d24d52b,11,1127.5714285714287,1,0.8571428571428571,0.0,3,1127.5714285714287,11.0,7.0287078893998,2.4849066497880004
026eeff979,2,3150.0,1,0.5,0.0,1,3150.0,2.0,8.055475141757274,1.0986122886681098
02720e6a30,427,12130.22,1,1.0,0.0,2,12130.22,427.0,9.403537573962176,6.059123195581797
0272727134,150,125.1825,1,1.0,0.0,4,125.1825,150.0,4.837729271711994,5.017279836814924
02741e078b,4,2800.0,1,0.0,0.0,1,2800.0,4.0,7.937731775260109,1.6094379124341003
0274b89a78,1,850.0,1,1.0,0.0,1,850.0,1.0,6.7464121285733745,0.6931471805599453
02755eb1f0,66,773.2363636363636,1,1.0,0.0,1,773.2363636363636,66.0,6.651877206346083,4.204692619390966
0276acfdb5,33,582.5,1,1.0,0.0,1,582.5,33.0,6.3690444517266105,3.5263605246161616
0277575167,11,135.0,1,0.0,0.0,1,135.0,11.0,4.912654885736052,2.4849066497880004
0277e373d0,6,502.85714285714283,1,0.0,0.0,1,502.85714285714283,6.0,6.222292781180738,1.9459101490553132
027b17d18d,7,174.0,1,1.0,0.0,2,174.0,7.0,5.1647859739235145,2.0794415416798357
027ca96375,2679,1610.048125,2,1.0,0.0,10,1610.048125,2679.0,7.384640255480638,7.893572073504902
027e0d08a9,1,700.0,1,0.0,0.0,1,700.0,1.0,6.55250788703459,0.6931471805599453
027f0eef72,1,30000.0,1,0.0,0.0,1,30000.0,1.0,10.308985993422082,0.6931471805599453
027ff02a64,14,298.0,1,1.0,0.0,1,298.0,14.0,5.700443573390687,2.70805020110221
028024eb35,11,204.82999999999998,1,1.0,0.0,2,204.82999999999998,11.0,5.327050585370909,2.4849066497880004
028039478e,4725,434.225,2,1.0,0.0,12,434.225,4725.0,6.075863138744782,8.460834457746854
0280593b82,10,699.0,1,1.0,0.0,1,699.0,10.0,6.551080335043404,2.3978952727983707
028064d12b,5,645.99,1,1.0,0.0,1,645.99,5.0,6.472330838430915,1.791759469228055
028197d223,22797,349.0,1,1.0,0.0,1,349.0,19509.350000000013,5.857933154483459,9.878700372974443
02831bb535,11,605.15,1,1.0,0.0,1,605.15,11.0,6.407127480192592,2.4849066497880004
02832e598d,10,880.0,1,1.0,0.0,1,880.0,10.0,6.78105762593618,2.3978952727983707
0285d6cc62,95,2333.48,1,1.0,0.0,1,2333.48,95.0,7.755544447229295,4.564348191467836
028c64b350,3,459.0,1,1.0,0.0,1,459.0,3.0,6.131226489483141,1.3862943611198906
028cc78982,2,1400.0,1,0.0,0.0,1,1400.0,2.0,7.244941546337007,1.0986122886681098
0291cfc331,4,219.0,1,1.0,0.0,2,219.0,4.0,5.393627546352362,1.6094379124341003
0295507165,24,665.0,1,1.0,0.0,1,665.0,24.0,6.501289670540389,3.2188758248682006
0296128cfd,227,1792.3165217391304,2,1.0,0.0,33,1792.3165217391304,227.0,7.491821989948871,5.429345628954441
0296bc7db7,2,2000.0,1,0.0,0.0,1,2000.0,2.0,7.601402334583733,1.0986122886681098
02983363c2,200,468.77,1,1.0,0.0,1,468.77,200.0,6.152243213225462,5.303304908059076
0299a0bd59,149,383.5416666666667,1,1.0,0.0,7,383.5416666666667,149.0,5.952052148917631,5.0106352940962555
029a2f2b5c,4,224.0,1,1.0,0.0,1,224.0,4.0,5.41610040220442,1.6094379124341003
029cdaa0b2,264,542.47,1,1.0,0.0,1,542.47,264.0,6.297974507245722,5.579729825986222
029efe1228,1827,172.53,1,1.0,0.0,2,172.53,1827.0,5.156350495102412,7.510977752014095
02a01b0018,4,211.0,1,1.0,0.0,1,211.0,4.0,5.356586274672012,1.6094379124341003
02a16280dc,86,399.0,1,1.0,0.0,1,399.0,86.0,5.991464547107982,4.465908118654584
02a1ee9616,15,264.40999999999997,1,1.0,0.0,2,264.40999999999997,15.0,5.581275800163404,2.772588722239781
02a684e22b,427,694.9105555555556,2,1.0,0.0,2,694.9105555555556,427.0,6.545221139943205,6.059123195581797
02a8b206b7,1,799.0,1,0.0,0.0,1,799.0,1.0,6.684611727667927,0.6931471805599453
02a8dc8141,28,212.805,1,1.0,0.0,1,212.805,28.0,5.365064384659865,3.367295829986474
02a960a0a2,1,507.0,1,1.0,0.0,1,507.0,1.0,6.230481447578482,0.6931471805599453
02ab594af9,6,2067.23,1,1.0,0.0,1,2067.23,6.0,7.634448448012659,1.9459101490553132
02abb65438,1,220.0,1,0.0,0.0,1,220.0,1.0,5.3981627015177525,0.6931471805599453
02ad217f9a,20,488.24,1,1.0,0.0,1,488.24,20.0,6.192853166619162,3.044522437723423
02ae0f7eda,9,1171.111111111111,1,0.0,0.0,1,1171.111111111111,9.0,7.066561770345589,2.302585092994046
02aed7c6c9,323,719.7285714285715,1,1.0,0.0,7,719.7285714285715,323.0,6.580262605141501,5.780743515792329
02affa9647,8,1045.0,1,1.0,0.0,1,1045.0,8.0,6.952728644624869,2.1972245773362196
02b0c056f8,151,444.05,1,1.0,0.0,1,444.05,151.0,6.09818663540494,5.0238805208462765
02b15f5fd9,6,385.25,1,1.0,0.0,1,385.25,6.0,5.956484828211956,1.9459101490553132
02b1c58fc9,23,2387.383333333333,2,1.0,0.0,4,2387.383333333333,23.0,7.778371986476213,3.1780538303479458
02b2853470,1,14300.0,1,0.0,0.0,1,14300.0,1.0,9.568084743872936,0.6931471805599453
02b2aeb7c6,64,746.5833333333334,2,1.0,0.0,3,746.5833333333334,64.0,6.616845781771283,4.174387269895637
02b2f208f6,4,335.4,1,1.0,0.0,1,335.4,4.0,5.818300928098793,1.6094379124341003
02b3b29a4b,1,2800.0,1,0.0,0.0,1,2800.0,1.0,7.937731775260109,0.6931471805599453
02b4e558bf,10,3549.0,1,1.0,0.0,1,3549.0,10.0,8.174702882469461,2.3978952727983707
02b535a586,16184,1765.587037037037,2,1.0,0.0,1,1765.587037037037,16184.0,7.476804736481006,9.691840166360345
02b55e0bbd,296,113.05333333333333,1,1.0,0.0,2,113.05333333333333,296.0,4.7366661752505435,5.6937321388027
02b6fcd7eb,370,626.8730158730159,2,1.0,0.0,8,626.8730158730159,370.0,6.442337941998349,5.916202062607435
02b706fb92,1,34999.0,1,1.0,0.0,1,34999.0,1.0,10.46310334047155,0.6931471805599453
02b9c23caa,1,13000.0,1,0.0,0.0,1,13000.0,1.0,9.472781556562168,0.6931471805599453
02bb2a1f73,118,16707.42842105263,3,1.0,0.0,4,16707.42842105263,118.0,9.723668566960136,4.77912349311153
02bb38ffbf,0,1850.0,1,0.0,0.0,1,1850.0,0.0,7.523481312573497,0.0
02bc39a24e,134,107.53,1,1.0,0.0,2,107.53,134.0,4.687026632457924,4.90527477843843
02bdf306e9,7,1836.8633333333335,1,1.0,0.0,1,1836.8633333333335,7.0,7.516358943966816,2.0794415416798357
02bf3caa84,499,286.2,1,1.0,0.0,1,286.2,499.0,5.660178837174069,6.214608098422191
02bfd20c2e,9,301.5,1,1.0,0.0,1,301.5,9.0,5.7120812774708964,2.302585092994046
02c1774cbd,1,1250.0,1,0.0,0.0,1,1250.0,1.0,7.1316985104669115,0.6931471805599453
02c3cca98e,5,719.0,1,1.0,0.0,1,719.0,5.0,6.579251212010101,1.791759469228055
02c401db41,9,89.55,1,1.0,0.0,1,89.55,9.0,4.505902184329423,2.302585092994046
02c4b67e4a,1,475.0,1,1.0,0.0,1,475.0,1.0,6.16541785423142,0.6931471805599453
02c539834b,96,303.975,1,1.0,0.0,1,303.975,96.0,5.720229806034801,4.574710978503383
02c8fe43ba,3,543.3333333333334,1,0.0,0.0,2,543.3333333333334,3.0,6.299561804302355,1.3862943611198906
02ca45cf6e,29,4259.0,1,1.0,0.0,1,4259.0,29.0,8.357024439263416,3.4011973816621555
02cb59b869,1,1299.0,1,0.0,0.0,1,1299.0,1.0,7.170119543449628,0.6931471805599453
02cb759a69,180,869.0,1,1.0,0.0,1,869.0,180.0,6.76849321164863,5.198497031265826
02cc23fa88,97,825.0,1,1.0,0.0,1,825.0,97.0,6.716594773520978,4.584967478670572
02cd9f35a9,15,1568.0,1,1.0,0.0,1,1568.0,15.0,7.358193752733032,2.772588722239781
02cdf9f94d,276217,2078.3182941176474,3,1.0,0.058823529411764705,11,2078.3182941176474,19509.350000000013,7.63979537576315,9.878700372974443
02cfca7cd8,1,3999.2,1,1.0,0.0,1,3999.2,1.0,8.29409963885207,0.6931471805599453
02d1eba49e,85,3504.0,2,1.0,0.0,1,3504.0,85.0,8.16194579946869,4.454347296253507
02d31b62e8,1,1000.0,1,0.0,0.0,1,1000.0,1.0,6.90875477931522,0.6931471805599453
02d4777989,1670,111.79,2,1.0,0.0,2,111.79,1670.0,4.725527682651825,7.421177528595393
02d51c5c6c,3,225.0,1,0.0,0.0,1,225.0,3.0,5.420534999272286,1.3862943611198906
02d5be0a94,99983,450.0,1,1.0,0.0,1,450.0,19509.350000000013,6.111467339502679,9.878700372974443
02d608454f,140,119.5,1,1.0,0.0,1,119.5,140.0,4.791649752930709,4.948759890378168
02d6c57df6,1,499.9,1,0.0,0.0,1,499.9,1.0,6.216406480363571,0.6931471805599453
02d74fcbf9,15,1191.8111111111111,1,0.6666666666666666,0.0,1,1191.8111111111111,15.0,7.084068078557303,2.772588722239781
02d9baef9e,4,790.0,1,1.0,0.0,1,790.0,4.0,6.673297967767654,1.6094379124341003
02d9ccf37a,2,2400.0,1,0.0,0.0,1,2400.0,2.0,7.783640596221253,1.0986122886681098
02db3ca90d,118,7944.652173913043,2,1.0,0.0,10,7944.652173913043,118.0,8.980380161682875,4.77912349311153
02db8576b3,1,799.0,1,1.0,0.0,1,799.0,1.0,6.684611727667927,0.6931471805599453
02dbc0cf76,9,799.0,1,1.0,0.0,1,799.0,9.0,6.684611727667927,2.302585092994046
02dd93a97d,3,112.5,1,1.0,0.0,1,112.5,3.0,4.7318028369214575,1.3862943611198906
02de6dae5c,1,300.0,1,0.0,0.0,1,300.0,1.0,5.707110264748875,0.6931471805599453
